Sequence	Result
ADNLASC.ASHL	UNCLEAVED
AYNTMTC.ASHL	UNCLEAVED
AQHSDPC.ASHL	UNCLEAVED
AQQNASC.ASHL	UNCLEAVED
AATNPQC.ASHL	UNCLEAVED
ANVNNNC.ASHL	UNCLEAVED
ACGNHPC.ASHL	UNCLEAVED
AHNKSNC.ASHL	UNCLEAVED
AHNKSIC.ASHL	UNCLEAVED
AHNKSHC.ASHL	UNCLEAVED
AHDKKPC.ASHL	UNCLEAVED
AQQPGPC.ASHL	UNCLEAVED
AHRFTQC.ASHL	UNCLEAVED
ASSKSPC.ASHL	UNCLEAVED
ASSKSTC.ASHL	UNCLEAVED
AKPMQTC.ASHL	UNCLEAVED
AKPMQPC.ASHL	UNCLEAVED
ALNTSSC.ASHL	UNCLEAVED
ALNTSQC.ASHL	UNCLEAVED
APPTAGC.ASHL	UNCLEAVED
AWPASTC.ASHL	UNCLEAVED
AHDNQLC.ASHL	UNCLEAVED
ALYPNNC.ASHL	UNCLEAVED
ATSQQAC.ASHL	UNCLEAVED
ATSQQDC.ASHL	UNCLEAVED
AQAQTTC.ASHL	UNCLEAVED
ANTSKSC.ASHL	UNCLEAVED
ASDPHDC.ASHL	UNCLEAVED
ACVYPTC.ASHL	UNCLEAVED
ATQTSYC.ASHL	UNCLEAVED
APITMCC.ASHL	UNCLEAVED
AAYNDTC.ASHL	UNCLEAVED
AQTQTWC.ASHL	UNCLEAVED
AHSSPTC.ASHL	UNCLEAVED
AHSSPSC.ASHL	UNCLEAVED
ACMKTPC.ASHL	UNCLEAVED
AYSSITC.ASHL	UNCLEAVED
APLIPDC.ASHL	UNCLEAVED
AAERPMC.ASHL	UNCLEAVED
ASVPSDC.ASHL	UNCLEAVED
ASVPSTC.ASHL	UNCLEAVED
APNDLAC.ASHL	UNCLEAVED
ATSRPNC.ASHL	UNCLEAVED
ARTSTAC.ASHL	UNCLEAVED
ARTSTHC.ASHL	UNCLEAVED
AHEHPTC.ASHL	UNCLEAVED
AQFPLQC.ASHL	UNCLEAVED
AYNTPEC.ASHL	UNCLEAVED
AETDSGC.ASHL	UNCLEAVED
AHGQPPC.ASHL	UNCLEAVED
AYNTPKC.ASHL	UNCLEAVED
AYNTPPC.ASHL	UNCLEAVED
APMHTQC.ASHL	UNCLEAVED
ANSTKQC.ASHL	UNCLEAVED
ADCHPGC.ASHL	UNCLEAVED
ATNMPHC.ASHL	UNCLEAVED
ANATLSC.ASHL	UNCLEAVED
AQTIAAC.ASHL	UNCLEAVED
APRAPAC.ASHL	UNCLEAVED
ATYQPKC.ASHL	UNCLEAVED
ANSNTTC.ASHL	UNCLEAVED
APTMPYC.ASHL	UNCLEAVED
AQYNKSC.ASHL	UNCLEAVED
APTMPTC.ASHL	UNCLEAVED
AHSWQNC.ASHL	UNCLEAVED
AVLQPNC.ASHL	UNCLEAVED
AYASGLC.ASHL	UNCLEAVED
ASPPMPC.ASHL	UNCLEAVED
ANSRQSC.ASHL	UNCLEAVED
ANISNNC.ASHL	UNCLEAVED
AQKQQQC.ASHL	UNCLEAVED
ARPLRTC.ASHL	UNCLEAVED
AHCTPTC.ASHL	UNCLEAVED
ARPMPQC.ASHL	UNCLEAVED
ANPSTNC.ASHL	UNCLEAVED
ANPSTTC.ASHL	UNCLEAVED
ARHPSNC.ASHL	UNCLEAVED
ANNTSSC.ASHL	UNCLEAVED
AQIPMNC.ASHL	UNCLEAVED
ADTKNQC.ASHL	UNCLEAVED
ATAAPTC.ASHL	UNCLEAVED
AHTYYPC.ASHL	UNCLEAVED
ARSNGTC.ASHL	UNCLEAVED
AASQTYC.ASHL	UNCLEAVED
AQSPTSC.ASHL	UNCLEAVED
AQIQATC.ASHL	UNCLEAVED
ATLQPTC.ASHL	UNCLEAVED
ALYNRTC.ASHL	UNCLEAVED
ATRMPGC.ASHL	UNCLEAVED
ANHNHHC.ASHL	UNCLEAVED
AISNPSC.ASHL	UNCLEAVED
AISNPPC.ASHL	UNCLEAVED
AHYNNSC.ASHL	UNCLEAVED
ATMTRGC.ASHL	UNCLEAVED
ANLLNAC.ASHL	UNCLEAVED
APSTPQC.ASHL	UNCLEAVED
APSTPTC.ASHL	UNCLEAVED
AHTRHSC.ASHL	UNCLEAVED
AQNCSSC.ASHL	UNCLEAVED
ARGQPTC.ASHL	UNCLEAVED
AQVHNTC.ASHL	UNCLEAVED
AQDQPSC.ASHL	UNCLEAVED
AENPSAC.ASHL	UNCLEAVED
ATNGTPC.ASHL	UNCLEAVED
ATNGTQC.ASHL	UNCLEAVED
ATNHTEC.ASHL	UNCLEAVED
AKTCNPC.ASHL	UNCLEAVED
APTSTWC.ASHL	UNCLEAVED
ALPQPKC.ASHL	UNCLEAVED
ALFNNTC.ASHL	UNCLEAVED
APTSTIC.ASHL	UNCLEAVED
ALTSNQC.ASHL	UNCLEAVED
ACSTNHC.ASHL	UNCLEAVED
ASPTSQC.ASHL	UNCLEAVED
ANLPKSC.ASHL	UNCLEAVED
AHIPQHC.ASHL	UNCLEAVED
AHIDESC.ASHL	UNCLEAVED
ATCTAPC.ASHL	UNCLEAVED
ANNRPTC.ASHL	UNCLEAVED
AKINASC.ASHL	UNCLEAVED
AIYNPQC.ASHL	UNCLEAVED
AWTATQC.ASHL	UNCLEAVED
AHCTKSC.ASHL	UNCLEAVED
APQTDIC.ASHL	UNCLEAVED
AQHPAPC.ASHL	UNCLEAVED
AMAQEAC.ASHL	UNCLEAVED
AHWNRTC.ASHL	UNCLEAVED
APGHPQC.ASHL	UNCLEAVED
ASYANLC.ASHL	UNCLEAVED
ANINSTC.ASHL	UNCLEAVED
AINTTVC.ASHL	UNCLEAVED
ARPTAPC.ASHL	UNCLEAVED
AFPTTTC.ASHL	UNCLEAVED
AKPCTTC.ASHL	UNCLEAVED
ANINSNC.ASHL	UNCLEAVED
AWTSQYC.ASHL	UNCLEAVED
AHPTGRC.ASHL	UNCLEAVED
AHTRGGC.ASHL	UNCLEAVED
ATTDSTC.ASHL	UNCLEAVED
AAPNSAC.ASHL	UNCLEAVED
APNKPAC.ASHL	UNCLEAVED
ADHGPNC.ASHL	UNCLEAVED
APCPWAC.ASHL	UNCLEAVED
AKSNDHC.ASHL	UNCLEAVED
AYYCDSC.ASHL	UNCLEAVED
ARKTSGC.ASHL	UNCLEAVED
AMTPWRC.ASHL	UNCLEAVED
ACLTHNC.ASHL	UNCLEAVED
AMRHGPC.ASHL	UNCLEAVED
ASEQISC.ASHL	UNCLEAVED
AKNNTSC.ASHL	UNCLEAVED
AKNNTDC.ASHL	UNCLEAVED
AKNNTEC.ASHL	UNCLEAVED
ASPTNTC.ASHL	UNCLEAVED
ASPTNVC.ASHL	UNCLEAVED
AKNNTIC.ASHL	UNCLEAVED
ASPTNQC.ASHL	UNCLEAVED
AKNNTMC.ASHL	UNCLEAVED
ACTDNCC.ASHL	UNCLEAVED
ARKSSHC.ASHL	UNCLEAVED
ACTDNTC.ASHL	UNCLEAVED
ANGTAGC.ASHL	UNCLEAVED
ANSMSSC.ASHL	UNCLEAVED
ANGTAQC.ASHL	UNCLEAVED
AHGHPQC.ASHL	UNCLEAVED
ARTPLQC.ASHL	UNCLEAVED
ATQGRPC.ASHL	UNCLEAVED
APTQHHC.ASHL	UNCLEAVED
AHNHNHC.ASHL	UNCLEAVED
AQPGKTC.ASHL	UNCLEAVED
AIAQTNC.ASHL	UNCLEAVED
ARQQLPC.ASHL	UNCLEAVED
AEWPNTC.ASHL	UNCLEAVED
ARPNWNC.ASHL	UNCLEAVED
AQNTNSC.ASHL	UNCLEAVED
AHHSLQC.ASHL	UNCLEAVED
ATNYPMC.ASHL	UNCLEAVED
AMPKKTC.ASHL	UNCLEAVED
ACGFSTC.ASHL	UNCLEAVED
ACRKVPC.ASHL	UNCLEAVED
ATLEPTC.ASHL	UNCLEAVED
ALSSNCC.ASHL	UNCLEAVED
AHDQSTC.ASHL	UNCLEAVED
ASNNACC.ASHL	UNCLEAVED
ASSTLTC.ASHL	UNCLEAVED
ATKSQSC.ASHL	UNCLEAVED
ASHRIHC.ASHL	UNCLEAVED
AHYSPEC.ASHL	UNCLEAVED
AHYSPPC.ASHL	UNCLEAVED
ARNQRPC.ASHL	UNCLEAVED
AYTATAC.ASHL	UNCLEAVED
APIASSC.ASHL	UNCLEAVED
AFANNAC.ASHL	UNCLEAVED
ATTQRYC.ASHL	UNCLEAVED
AIPTSSC.ASHL	UNCLEAVED
ALTRSNC.ASHL	UNCLEAVED
AAAPNCC.ASHL	UNCLEAVED
AHGTTTC.ASHL	UNCLEAVED
APNSHTC.ASHL	UNCLEAVED
APNSHSC.ASHL	UNCLEAVED
AKNNKSC.ASHL	UNCLEAVED
ATLTPKC.ASHL	UNCLEAVED
ATIHQSC.ASHL	UNCLEAVED
ASLTMPC.ASHL	UNCLEAVED
ACTQMGC.ASHL	UNCLEAVED
APTQSQC.ASHL	UNCLEAVED
ALSNTNC.ASHL	UNCLEAVED
APTQSTC.ASHL	UNCLEAVED
ATTRPKC.ASHL	UNCLEAVED
ALPTRTC.ASHL	UNCLEAVED
ATTRPPC.ASHL	UNCLEAVED
AITRSNC.ASHL	UNCLEAVED
ATPRHTC.ASHL	UNCLEAVED
ANNPQSC.ASHL	UNCLEAVED
ATPTTTC.ASHL	UNCLEAVED
AMLPPDC.ASHL	UNCLEAVED
APSGHPC.ASHL	UNCLEAVED
AHSNQSC.ASHL	UNCLEAVED
AASVTPC.ASHL	UNCLEAVED
ALHHNPC.ASHL	UNCLEAVED
AHRTSQC.ASHL	UNCLEAVED
ANTYTKC.ASHL	UNCLEAVED
ANTYTNC.ASHL	UNCLEAVED
AQCSATC.ASHL	UNCLEAVED
ANAGDYC.ASHL	UNCLEAVED
ATQLDNC.ASHL	UNCLEAVED
AATHDPC.ASHL	UNCLEAVED
AYVSPSC.ASHL	UNCLEAVED
AYVSPTC.ASHL	UNCLEAVED
AHDQNAC.ASHL	UNCLEAVED
AYVSPYC.ASHL	UNCLEAVED
ATACNQC.ASHL	UNCLEAVED
ARPCPSC.ASHL	UNCLEAVED
AYACNSC.ASHL	UNCLEAVED
AQSKQPC.ASHL	UNCLEAVED
AQSEEQC.ASHL	UNCLEAVED
ATGNPKC.ASHL	UNCLEAVED
AQTYTIC.ASHL	UNCLEAVED
ALNLSQC.ASHL	UNCLEAVED
ARVQATC.ASHL	UNCLEAVED
AHTGPQC.ASHL	UNCLEAVED
AMTQTLC.ASHL	UNCLEAVED
AQDPKSC.ASHL	UNCLEAVED
AKPHWSC.ASHL	UNCLEAVED
ATLGMTC.ASHL	UNCLEAVED
AKPTKFC.ASHL	UNCLEAVED
ASQCPKC.ASHL	UNCLEAVED
ANPTWSC.ASHL	UNCLEAVED
APCNSTC.ASHL	UNCLEAVED
AGSTPSC.ASHL	UNCLEAVED
AYPRTSC.ASHL	UNCLEAVED
AAEQNHC.ASHL	UNCLEAVED
AYGPDSC.ASHL	UNCLEAVED
AHAKPNC.ASHL	UNCLEAVED
ATGNKSC.ASHL	UNCLEAVED
AQPTQSC.ASHL	UNCLEAVED
ATPNSSC.ASHL	UNCLEAVED
AQHNKTC.ASHL	UNCLEAVED
APLNLTC.ASHL	UNCLEAVED
APSPSTC.ASHL	UNCLEAVED
APSPSSC.ASHL	UNCLEAVED
AWNFPTC.ASHL	UNCLEAVED
AAGAAPC.ASHL	UNCLEAVED
APSSSHC.ASHL	UNCLEAVED
ATETQQC.ASHL	UNCLEAVED
AGCHQPC.ASHL	UNCLEAVED
AKAQMSC.ASHL	UNCLEAVED
AHPVSTC.ASHL	UNCLEAVED
ANWPHTC.ASHL	UNCLEAVED
ANESSEC.ASHL	UNCLEAVED
ASDNHTC.ASHL	UNCLEAVED
ASRWPNC.ASHL	UNCLEAVED
ATLSLIC.ASHL	UNCLEAVED
AHPLPTC.ASHL	UNCLEAVED
AMPSGHC.ASHL	UNCLEAVED
ARISATC.ASHL	UNCLEAVED
ALNNKTC.ASHL	UNCLEAVED
AHTNNTC.ASHL	UNCLEAVED
ATVPSHC.ASHL	UNCLEAVED
ALNTKIC.ASHL	UNCLEAVED
AYIHQTC.ASHL	UNCLEAVED
ARGGQAC.ASHL	UNCLEAVED
APHNTSC.ASHL	UNCLEAVED
APKSPAC.ASHL	UNCLEAVED
APKSPTC.ASHL	UNCLEAVED
AHASSVC.ASHL	UNCLEAVED
APAYTPC.ASHL	UNCLEAVED
AHASSAC.ASHL	UNCLEAVED
ATHHTSC.ASHL	UNCLEAVED
ASLPNSC.ASHL	UNCLEAVED
AKNSSNC.ASHL	UNCLEAVED
AKNSSGC.ASHL	UNCLEAVED
AHACTKC.ASHL	UNCLEAVED
ALTPPAC.ASHL	UNCLEAVED
ATANEAC.ASHL	UNCLEAVED
ALTPPNC.ASHL	UNCLEAVED
APNGNPC.ASHL	UNCLEAVED
ADNKSHC.ASHL	UNCLEAVED
AHSDHPC.ASHL	UNCLEAVED
AQNNPTC.ASHL	UNCLEAVED
ATRNLTC.ASHL	UNCLEAVED
ALQAHPC.ASHL	UNCLEAVED
ALQHTSC.ASHL	UNCLEAVED
AKNRSQC.ASHL	UNCLEAVED
AHKSRCC.ASHL	UNCLEAVED
ATFKPPC.ASHL	UNCLEAVED
ANTGHTC.ASHL	UNCLEAVED
ANTGHIC.ASHL	UNCLEAVED
AILSATC.ASHL	UNCLEAVED
ARTNTAC.ASHL	UNCLEAVED
ANSITQC.ASHL	UNCLEAVED
ARTNTMC.ASHL	UNCLEAVED
AHHTASC.ASHL	UNCLEAVED
ARTNTSC.ASHL	UNCLEAVED
ARTNTTC.ASHL	UNCLEAVED
ANSDTSC.ASHL	UNCLEAVED
ASTNATC.ASHL	UNCLEAVED
ANNVNTC.ASHL	UNCLEAVED
ATPPQWC.ASHL	UNCLEAVED
AFENQTC.ASHL	UNCLEAVED
AQRSTAC.ASHL	UNCLEAVED
APQPNSC.ASHL	UNCLEAVED
AIQQTTC.ASHL	UNCLEAVED
AINKTTC.ASHL	UNCLEAVED
AINKTQC.ASHL	UNCLEAVED
AINKTMC.ASHL	UNCLEAVED
AHSAPAC.ASHL	UNCLEAVED
AITSTTC.ASHL	UNCLEAVED
AYPPKTC.ASHL	UNCLEAVED
APQCTSC.ASHL	UNCLEAVED
ALNNPHC.ASHL	UNCLEAVED
ALNNPTC.ASHL	UNCLEAVED
APQCTGC.ASHL	UNCLEAVED
ALSPNTC.ASHL	UNCLEAVED
AQRGNNC.ASHL	UNCLEAVED
ADTAPKC.ASHL	UNCLEAVED
ADTAPYC.ASHL	UNCLEAVED
ASCATHC.ASHL	UNCLEAVED
ARHPKPC.ASHL	UNCLEAVED
ASNVPSC.ASHL	UNCLEAVED
APRSFAC.ASHL	UNCLEAVED
AWNDTTC.ASHL	UNCLEAVED
ASNCPNC.ASHL	UNCLEAVED
AAMPLTC.ASHL	UNCLEAVED
ARPSGQC.ASHL	UNCLEAVED
ATKHTQC.ASHL	UNCLEAVED
APPHPKC.ASHL	UNCLEAVED
ALMTNHC.ASHL	UNCLEAVED
APANPPC.ASHL	UNCLEAVED
AHLNDTC.ASHL	UNCLEAVED
AFPNDPC.ASHL	UNCLEAVED
AISAQQC.ASHL	UNCLEAVED
ATSDTTC.ASHL	UNCLEAVED
ATMPTQC.ASHL	UNCLEAVED
ASSNRHC.ASHL	UNCLEAVED
ANHHTHC.ASHL	UNCLEAVED
AAPITTC.ASHL	UNCLEAVED
AKYSKTC.ASHL	UNCLEAVED
AFAKPTC.ASHL	UNCLEAVED
AHKTNNC.ASHL	UNCLEAVED
AHKTNLC.ASHL	UNCLEAVED
AKQPPSC.ASHL	UNCLEAVED
ANTGSNC.ASHL	UNCLEAVED
AQDHTNC.ASHL	UNCLEAVED
ATNQSEC.ASHL	UNCLEAVED
ATNQSNC.ASHL	UNCLEAVED
AKQHNHC.ASHL	UNCLEAVED
APSNQTC.ASHL	UNCLEAVED
AHKNWTC.ASHL	UNCLEAVED
AHTRPKC.ASHL	UNCLEAVED
ANSNPTC.ASHL	UNCLEAVED
AHHKSPC.ASHL	UNCLEAVED
AHNDTWC.ASHL	UNCLEAVED
AYNVTYC.ASHL	UNCLEAVED
ANLPSHC.ASHL	UNCLEAVED
APSHKPC.ASHL	UNCLEAVED
AGPTDNC.ASHL	UNCLEAVED
AATPSHC.ASHL	UNCLEAVED
ALHNTQC.ASHL	UNCLEAVED
AYSNLSC.ASHL	UNCLEAVED
AATPSQC.ASHL	UNCLEAVED
AATPSPC.ASHL	UNCLEAVED
AHRVPKC.ASHL	UNCLEAVED
ANTTNQC.ASHL	UNCLEAVED
ANTTNSC.ASHL	UNCLEAVED
AKINETC.ASHL	UNCLEAVED
AQPRPKC.ASHL	UNCLEAVED
AQPNLTC.ASHL	UNCLEAVED
AQPNLPC.ASHL	UNCLEAVED
ASYMPKC.ASHL	UNCLEAVED
ANNITSC.ASHL	UNCLEAVED
ASYMPTC.ASHL	UNCLEAVED
AHTNNSC.ASHL	UNCLEAVED
ALDAPGC.ASHL	UNCLEAVED
ALDNPTC.ASHL	UNCLEAVED
AITVNSC.ASHL	UNCLEAVED
ALTSKSC.ASHL	UNCLEAVED
AAPNTSC.ASHL	UNCLEAVED
AHTNNHC.ASHL	UNCLEAVED
ARDHFHC.ASHL	UNCLEAVED
AHPSGSC.ASHL	UNCLEAVED
AHPGSAC.ASHL	UNCLEAVED
ASNTLSC.ASHL	UNCLEAVED
ANHYPSC.ASHL	UNCLEAVED
ARFNHSC.ASHL	UNCLEAVED
ARPTIPC.ASHL	UNCLEAVED
ATVRPPC.ASHL	UNCLEAVED
ATVRPSC.ASHL	UNCLEAVED
AGCNSNC.ASHL	UNCLEAVED
ARPTIAC.ASHL	UNCLEAVED
ACINENC.ASHL	UNCLEAVED
ALTDPHC.ASHL	UNCLEAVED
ARNTDEC.ASHL	UNCLEAVED
ALTDPTC.ASHL	UNCLEAVED
ATENPTC.ASHL	UNCLEAVED
AERNTSC.ASHL	UNCLEAVED
ASSSTSC.ASHL	UNCLEAVED
AAPTRNC.ASHL	UNCLEAVED
ASANHSC.ASHL	UNCLEAVED
AFKNGSC.ASHL	UNCLEAVED
AETNLVC.ASHL	UNCLEAVED
AYQNQSC.ASHL	UNCLEAVED
ANSNTSC.ASHL	UNCLEAVED
ANSNKSC.ASHL	UNCLEAVED
APNQNTC.ASHL	UNCLEAVED
ANSNKTC.ASHL	UNCLEAVED
ANAIPTC.ASHL	UNCLEAVED
ATTNQTC.ASHL	UNCLEAVED
ANGNLTC.ASHL	UNCLEAVED
AYSNQTC.ASHL	UNCLEAVED
AARTPTC.ASHL	UNCLEAVED
AARKQNC.ASHL	UNCLEAVED
ARTPTAC.ASHL	UNCLEAVED
ARTPTHC.ASHL	UNCLEAVED
ARTPTTC.ASHL	UNCLEAVED
ADLRPAC.ASHL	UNCLEAVED
ARTPTPC.ASHL	UNCLEAVED
AHHISTC.ASHL	UNCLEAVED
AQQASHC.ASHL	UNCLEAVED
ANASGIC.ASHL	UNCLEAVED
ANTQTAC.ASHL	UNCLEAVED
AKMNTSC.ASHL	UNCLEAVED
AMLLSSC.ASHL	UNCLEAVED
ALYRGPC.ASHL	UNCLEAVED
ASYNKTC.ASHL	UNCLEAVED
ATNSSQC.ASHL	UNCLEAVED
ATNSSSC.ASHL	UNCLEAVED
ATNSSTC.ASHL	UNCLEAVED
AWARSTC.ASHL	UNCLEAVED
AQQQPTC.ASHL	UNCLEAVED
ATNSSNC.ASHL	UNCLEAVED
APRTYSC.ASHL	UNCLEAVED
ASEPPQC.ASHL	UNCLEAVED
AISTATC.ASHL	UNCLEAVED
ADTNSIC.ASHL	UNCLEAVED
AIQSSHC.ASHL	UNCLEAVED
ADTNSTC.ASHL	UNCLEAVED
ANWASAC.ASHL	UNCLEAVED
ACPTPPC.ASHL	UNCLEAVED
AGTRTTC.ASHL	UNCLEAVED
ASSTDSC.ASHL	UNCLEAVED
AQISHCC.ASHL	UNCLEAVED
ATPLPSC.ASHL	UNCLEAVED
ALTANQC.ASHL	UNCLEAVED
ACPGNTC.ASHL	UNCLEAVED
APPVPVC.ASHL	UNCLEAVED
AADNGSC.ASHL	UNCLEAVED
ANDHKHC.ASHL	UNCLEAVED
AQADLDC.ASHL	UNCLEAVED
APNRNPC.ASHL	UNCLEAVED
ARHYPPC.ASHL	UNCLEAVED
APPSSSC.ASHL	UNCLEAVED
APPSSPC.ASHL	UNCLEAVED
APPFQTC.ASHL	UNCLEAVED
APTPSRC.ASHL	UNCLEAVED
APTPSTC.ASHL	UNCLEAVED
APTPSWC.ASHL	UNCLEAVED
APTPSHC.ASHL	UNCLEAVED
AHTTPTC.ASHL	UNCLEAVED
AHAHQTC.ASHL	UNCLEAVED
AHAHQSC.ASHL	UNCLEAVED
ASNSTAC.ASHL	UNCLEAVED
ASNSTHC.ASHL	UNCLEAVED
ATTWPAC.ASHL	UNCLEAVED
ASNSTSC.ASHL	UNCLEAVED
ASNSTQC.ASHL	UNCLEAVED
ALPNMTC.ASHL	UNCLEAVED
ASTVPTC.ASHL	UNCLEAVED
AVTNTTC.ASHL	UNCLEAVED
AVTNTAC.ASHL	UNCLEAVED
ALQSSAC.ASHL	UNCLEAVED
ALKNYSC.ASHL	UNCLEAVED
AYKPNNC.ASHL	UNCLEAVED
ALQSSYC.ASHL	UNCLEAVED
ARIKTQC.ASHL	UNCLEAVED
ARVNPKC.ASHL	UNCLEAVED
ALITRPC.ASHL	UNCLEAVED
ASTLFPC.ASHL	UNCLEAVED
ARTQEPC.ASHL	UNCLEAVED
ATYPGPC.ASHL	UNCLEAVED
AATTPYC.ASHL	UNCLEAVED
AENHPTC.ASHL	UNCLEAVED
ALINYGC.ASHL	UNCLEAVED
ATNSNAC.ASHL	UNCLEAVED
AGPPQFC.ASHL	UNCLEAVED
ATMNSNC.ASHL	UNCLEAVED
ATANTMC.ASHL	UNCLEAVED
APCTLHC.ASHL	UNCLEAVED
APSENTC.ASHL	UNCLEAVED
ANLRPDC.ASHL	UNCLEAVED
AYMTNEC.ASHL	UNCLEAVED
AVVPKTC.ASHL	UNCLEAVED
AQSQGTC.ASHL	UNCLEAVED
ALTNSTC.ASHL	UNCLEAVED
ALTNSSC.ASHL	UNCLEAVED
AGIDATC.ASHL	UNCLEAVED
ANGTSTC.ASHL	UNCLEAVED
ASGSTHC.ASHL	UNCLEAVED
AASPRTC.ASHL	UNCLEAVED
AKANSQC.ASHL	UNCLEAVED
AVGNLTC.ASHL	UNCLEAVED
ACLNDTC.ASHL	UNCLEAVED
ALYTPPC.ASHL	UNCLEAVED
AFTNTQC.ASHL	UNCLEAVED
AQNKTAC.ASHL	UNCLEAVED
AQNKTKC.ASHL	UNCLEAVED
AQNKTTC.ASHL	UNCLEAVED
AQNKTQC.ASHL	UNCLEAVED
AWYPTVC.ASHL	UNCLEAVED
ARKLPHC.ASHL	UNCLEAVED
AHTPNAC.ASHL	UNCLEAVED
AYKPSQC.ASHL	UNCLEAVED
APSATKC.ASHL	UNCLEAVED
ATFNPNC.ASHL	UNCLEAVED
AMTHKNC.ASHL	UNCLEAVED
ACTPDQC.ASHL	UNCLEAVED
ALCPKTC.ASHL	UNCLEAVED
ANSPNSC.ASHL	UNCLEAVED
ANMCPTC.ASHL	UNCLEAVED
AVKCPTC.ASHL	UNCLEAVED
ATGPNYC.ASHL	UNCLEAVED
AQMYPMC.ASHL	UNCLEAVED
AHPCTHC.ASHL	UNCLEAVED
APLNDTC.ASHL	UNCLEAVED
AALVPTC.ASHL	UNCLEAVED
AILPHTC.ASHL	UNCLEAVED
ARCARTC.ASHL	UNCLEAVED
ANLQTQC.ASHL	UNCLEAVED
ATDNPRC.ASHL	UNCLEAVED
ANARPTC.ASHL	UNCLEAVED
AAIMTKC.ASHL	UNCLEAVED
AGSSPTC.ASHL	UNCLEAVED
APDSHTC.ASHL	UNCLEAVED
ATETISC.ASHL	UNCLEAVED
ASCTAPC.ASHL	UNCLEAVED
ASTHTHC.ASHL	UNCLEAVED
ASTHTVC.ASHL	UNCLEAVED
ASTHTTC.ASHL	UNCLEAVED
ASTHTSC.ASHL	UNCLEAVED
ASTHTPC.ASHL	UNCLEAVED
ATNRPQC.ASHL	UNCLEAVED
ATNRPTC.ASHL	UNCLEAVED
AHVTPKC.ASHL	UNCLEAVED
AHVTPNC.ASHL	UNCLEAVED
AHVTPMC.ASHL	UNCLEAVED
ATCDPHC.ASHL	UNCLEAVED
AEPLPGC.ASHL	UNCLEAVED
ALSTTKC.ASHL	UNCLEAVED
ANESKPC.ASHL	UNCLEAVED
AFLLPSC.ASHL	UNCLEAVED
ACVMTHC.ASHL	UNCLEAVED
AQTHPTC.ASHL	UNCLEAVED
ANNHTHC.ASHL	UNCLEAVED
AQTHPVC.ASHL	UNCLEAVED
AQTHPWC.ASHL	UNCLEAVED
ANNHTAC.ASHL	UNCLEAVED
AQTHPCC.ASHL	UNCLEAVED
AMQAQLC.ASHL	UNCLEAVED
ACQNRSC.ASHL	UNCLEAVED
AQLDPTC.ASHL	UNCLEAVED
AISSDYC.ASHL	UNCLEAVED
AQWPTSC.ASHL	UNCLEAVED
AHTQLTC.ASHL	UNCLEAVED
APNIATC.ASHL	UNCLEAVED
ANCQSRC.ASHL	UNCLEAVED
AIANSTC.ASHL	UNCLEAVED
AQLTAMC.ASHL	UNCLEAVED
APSPNIC.ASHL	UNCLEAVED
ARLSPDC.ASHL	UNCLEAVED
APSPNQC.ASHL	UNCLEAVED
APNNATC.ASHL	UNCLEAVED
APNNAAC.ASHL	UNCLEAVED
ATHQHSC.ASHL	UNCLEAVED
AQVLPPC.ASHL	UNCLEAVED
ARTNTGC.ASHL	UNCLEAVED
ANSITTC.ASHL	UNCLEAVED
ACTRPRC.ASHL	UNCLEAVED
ATKNKTC.ASHL	UNCLEAVED
ARTGHTC.ASHL	UNCLEAVED
AQHASKC.ASHL	UNCLEAVED
AKAQPTC.ASHL	UNCLEAVED
AQCQHTC.ASHL	UNCLEAVED
AHNNASC.ASHL	UNCLEAVED
APAVTSC.ASHL	UNCLEAVED
ARTHPGC.ASHL	UNCLEAVED
ARTNLTC.ASHL	UNCLEAVED
APLTKPC.ASHL	UNCLEAVED
AQPSQRC.ASHL	UNCLEAVED
ANADQTC.ASHL	UNCLEAVED
AHQSASC.ASHL	UNCLEAVED
AYSKPPC.ASHL	UNCLEAVED
AHLVTSC.ASHL	UNCLEAVED
AHDGPQC.ASHL	UNCLEAVED
ARNPNQC.ASHL	UNCLEAVED
AEPRTDC.ASHL	UNCLEAVED
AESGPKC.ASHL	UNCLEAVED
AEPRTTC.ASHL	UNCLEAVED
ALGVPFC.ASHL	UNCLEAVED
ANVTQHC.ASHL	UNCLEAVED
ASGNMSC.ASHL	UNCLEAVED
ACAYMHC.ASHL	UNCLEAVED
APVRTTC.ASHL	UNCLEAVED
AELTTQC.ASHL	UNCLEAVED
ASSQHHC.ASHL	UNCLEAVED
ASKRPTC.ASHL	UNCLEAVED
AKSPLTC.ASHL	UNCLEAVED
AFNNTNC.ASHL	UNCLEAVED
ASNKPSC.ASHL	UNCLEAVED
AHSSSQC.ASHL	UNCLEAVED
AKEPFVC.ASHL	UNCLEAVED
AAETSAC.ASHL	UNCLEAVED
ANGSQHC.ASHL	UNCLEAVED
AQWSPTC.ASHL	UNCLEAVED
ANPYRTC.ASHL	UNCLEAVED
AHSAPTC.ASHL	UNCLEAVED
APTRNNC.ASHL	UNCLEAVED
APVPQHC.ASHL	UNCLEAVED
ACTSKNC.ASHL	UNCLEAVED
AHYNYSC.ASHL	UNCLEAVED
APTKQDC.ASHL	UNCLEAVED
AYTQSAC.ASHL	UNCLEAVED
APTTPTC.ASHL	UNCLEAVED
AGKTDPC.ASHL	UNCLEAVED
APTTPPC.ASHL	UNCLEAVED
